S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
23,BPCL,42.15,319.50,328.00,319.50,325.00,325.00,0.00,0.00,322.50,"15,093.00",313.30,"4,867,527.40",108,11.70,8.50,3.73,2.66,0.77,448.30,288.00
24,CBBL,37.35,"1,191.70","1,191.70","1,165.10","1,172.00","1,172.00",0.00,0.00,"1,174.36","12,728.00","1,173.50","14,947,282.60",256,-1.50,26.60,-0.13,2.28,-0.20,"1,314.00",882.00
25,CBL,44.04,208.00,216.90,208.00,216.90,216.90,0.00,0.00,214.16,"40,061.00",211.40,"8,579,266.80",156,5.50,8.90,2.60,4.28,1.27,251.30,194.00
26,CBLD88,37.65,830.00,830.00,826.40,826.40,826.40,0.00,0.00,828.00,45.00,829.10,"37,260.00",2,-2.70,3.60,-0.33,0.44,-0.19,"1,000.00",825.60
27,CBLPO,34.73,130.00,130.00,130.00,130.00,130.00,0.00,0.00,130.00,"6,277.00",130.00,"816,010.00",1,0.00,0.00,0.00,0.00,0.00,130.00,121.00
28,CCBD88,34.82,861.90,861.90,844.70,844.70,844.70,0.00,0.00,853.30,50.00,845.00,"42,665.00",2,-0.30,17.20,-0.04,2.04,-1.02,"1,000.00",837.00
29,CFCL,37.72,323.00,335.50,323.00,334.00,334.00,0.00,0.00,330.49,"3,972.00",323.00,"1,312,699.80",58,11.00,12.50,3.41,3.87,1.05,479.00,237.00
30,CGH,37.31,"1,206.00","1,268.00","1,206.00","1,250.00","1,250.00",0.00,0.00,"1,226.45","2,295.00","1,220.00","2,814,710.50",74,30.00,62.00,2.46,5.14,1.88,"1,487.00",900.20
31,CHCL,31.11,451.00,468.60,451.00,466.00,466.00,0.00,0.00,463.74,"17,201.00",454.00,"7,976,730.90",123,12.00,17.60,2.64,3.90,0.49,529.00,347.90
32,CHDC,43.37,731.00,786.90,731.00,769.00,769.00,0.00,0.00,758.99,"10,550.00",744.00,"8,007,382.00",118,25.00,55.90,3.36,7.65,1.30,"1,024.00",590.00
33,CHL,47.69,336.00,369.40,336.00,368.00,368.00,0.00,0.00,351.20,"60,535.00",335.90,"21,260,158.50",362,32.10,33.40,9.56,9.94,4.56,508.00,193.10
34,CIT,38.13,"2,009.00","2,035.00","2,003.00","2,028.00","2,028.00",0.00,0.00,"2,018.26","8,095.00","2,000.00","16,337,787.00",198,28.00,32.00,1.40,1.60,0.48,"3,297.00","1,780.00"
35,CLBSL,39.96,850.00,866.00,803.00,819.00,819.00,0.00,0.00,817.12,"2,044.00",835.00,"1,670,187.10",43,-16.00,63.00,-1.92,7.85,0.23,"1,040.40",662.50
36,CMF1,23.19,8.27,8.27,8.12,8.27,8.27,0.00,0.00,8.20,"2,854.00",8.27,"23,407.18",5,0.00,0.15,0.00,1.85,0.83,10.25,6.75
37,CMF2,29.39,8.18,8.18,7.97,8.01,8.01,0.00,0.00,8.04,"2,605.00",8.25,"20,936.75",6,-0.24,0.21,-2.91,2.63,-0.34,10.76,7.24
38,CORBL,34.93,316.60,326.00,316.50,326.00,326.00,0.00,0.00,318.58,"1,917.00",310.48,"610,716.50",35,15.52,9.50,5.00,3.00,2.28,618.00,211.30
39,CYCL,47.83,"1,780.00","1,824.50","1,721.10","1,824.50","1,824.50",0.00,0.00,"1,743.45","1,875.00","1,789.00","3,268,973.00",109,35.50,103.40,1.98,6.01,4.44,"2,734.80",382.20
40,CZBIL,39.55,186.50,189.00,186.50,187.10,187.10,0.00,0.00,187.59,"20,470.00",186.00,"3,839,969.90",117,1.10,2.50,0.59,1.34,-0.26,286.50,175.00
41,DDBL,47.97,902.00,955.00,902.00,910.00,910.00,0.00,0.00,926.31,"17,713.00",885.00,"16,407,725.90",358,25.00,53.00,2.82,5.88,-1.79,"1,215.00",861.00
42,DHPL,45.35,229.50,243.30,227.00,241.00,241.00,0.00,0.00,236.38,"22,457.00",225.00,"5,308,305.20",121,16.00,16.30,7.11,7.18,1.92,381.40,160.10
43,DLBS,35.97,"1,195.00","1,198.00","1,166.20","1,185.00","1,185.00",0.00,0.00,"1,183.10","1,484.00","1,200.10","1,755,714.00",81,-15.10,31.80,-1.26,2.73,0.16,"1,662.00",177.70
44,DORDI,55.58,320.00,345.00,317.20,345.00,345.00,0.00,0.00,335.40,"51,421.00",316.50,"17,246,582.00",666,28.50,27.80,9.00,8.76,2.78,408.00,217.00
45,EBL,27.29,514.00,522.00,513.00,520.00,520.00,0.00,0.00,517.25,"16,273.00",513.00,"8,417,167.20",117,7.00,9.00,1.36,1.75,0.53,601.00,411.00
46,EBLD86,49.25,740.20,740.20,740.20,740.20,740.20,0.00,0.00,740.20,75.00,740.00,"55,515.00",1,0.20,0.00,0.03,0.00,0.00,"1,000.00",725.00
47,EDBL,44.97,336.00,352.00,336.00,349.80,349.80,0.00,0.00,345.75,"9,793.00",342.00,"3,385,900.80",57,7.80,16.00,2.28,4.76,1.16,525.40,291.20
48,EHPL,32.48,440.00,486.00,440.00,475.10,475.10,0.00,0.00,463.33,"7,907.00",448.90,"3,663,581.00",212,26.20,46.00,5.84,10.45,2.48,508.00,216.00
49,ENL,44.29,666.10,696.00,666.10,694.00,694.00,0.00,0.00,689.03,465.00,679.00,"320,400.50",22,15.00,29.90,2.21,4.49,0.72,"1,481.90",287.10
50,FMDBL,35.67,620.00,649.90,620.00,645.00,645.00,0.00,0.00,636.18,"6,967.00",629.00,"4,432,254.00",76,16.00,29.90,2.54,4.82,1.37,850.00,559.00
51,FOWAD,36.81,"1,737.00","1,737.00","1,660.00","1,670.00","1,670.00",0.00,0.00,"1,686.59","8,510.00","1,738.00","14,352,907.30",287,-68.00,77.00,-3.91,4.64,-0.99,"2,950.00","1,660.00"
52,GBBD85,31.09,760.00,760.00,745.10,750.50,750.50,0.00,0.00,752.39,120.00,775.10,"90,286.50",7,-24.60,14.90,-3.17,2.00,-0.25,"1,000.00",722.50
53,GBBL,39.23,363.00,367.00,361.10,363.00,363.00,0.00,0.00,363.37,"14,738.00",356.60,"5,355,337.00",119,6.40,5.90,1.79,1.63,-0.10,582.10,318.00
54,GBILD86/87,30.28,731.10,731.10,731.10,731.10,731.10,0.00,0.00,731.10,50.00,745.00,"36,555.00",2,-13.90,0.00,-1.87,0.00,0.00,"1,000.00",731.10
55,GBIME,39.86,210.00,210.00,199.00,204.00,204.00,0.00,0.00,202.79,"227,497.00",210.40,"46,134,891.10","1,481",-6.40,11.00,-3.04,5.53,0.59,341.00,197.10
56,GBLBS,35.70,589.00,593.00,581.00,586.30,586.30,0.00,0.00,586.45,"2,510.00",585.10,"1,471,992.90",55,1.20,12.00,0.21,2.07,-0.03,960.00,566.00
57,GFCL,33.73,484.00,493.00,476.00,490.00,490.00,0.00,0.00,486.58,"1,982.00",474.80,"964,391.70",26,15.20,17.00,3.20,3.57,0.70,667.90,358.00
58,GHL,36.58,265.00,279.30,265.00,279.00,279.00,0.00,0.00,274.70,"27,185.00",264.00,"7,467,853.90",188,15.00,14.30,5.68,5.40,1.54,397.80,164.20
59,GIBF1,38.47,7.99,8.15,7.99,8.11,8.11,0.00,0.00,8.11,"5,300.00",8.15,"43,009.00",16,-0.04,0.16,-0.49,2.00,-0.06,10.00,7.55
60,GILB,41.43,"1,111.10","1,125.00","1,097.00","1,098.00","1,098.00",0.00,0.00,"1,107.13","3,344.00","1,118.20","3,702,226.20",85,-20.20,28.00,-1.81,2.55,-0.83,"1,704.00","1,097.00"
61,GILBPO,33.83,621.00,621.00,621.00,621.00,621.00,0.00,0.00,621.00,"4,850.00",621.00,"3,011,850.00",1,0.00,0.00,0.00,0.00,0.00,638.00,621.00
62,GIMES1,31.70,9.70,10.00,9.51,9.70,9.70,0.00,0.00,9.73,"64,301.00",9.64,"625,538.81",22,0.06,0.49,0.62,5.15,-0.29,12.07,8.08
63,GLBSL,39.58,768.00,775.00,766.40,770.00,770.00,0.00,0.00,769.62,464.00,782.00,"357,103.00",16,-12.00,8.60,-1.53,1.12,0.05,"1,488.00",738.00
64,GLH,24.66,300.00,322.00,300.00,317.90,317.90,0.00,0.00,315.32,"17,332.00",301.00,"5,465,169.20",203,16.90,22.00,5.61,7.33,0.81,511.00,219.00
65,GLICL,40.48,440.00,444.90,433.10,443.80,443.80,0.00,0.00,437.93,"19,766.00",432.50,"8,656,042.90",92,11.30,11.80,2.61,2.72,1.32,721.00,430.20
66,GMFBS,40.09,815.00,825.00,800.00,810.00,810.00,0.00,0.00,807.32,386.00,814.00,"311,624.60",13,-4.00,25.00,-0.49,3.13,0.33,"1,307.00",750.00
67,GMFIL,35.42,333.00,340.00,325.00,335.00,335.00,0.00,0.00,334.39,"3,403.00",328.00,"1,137,916.50",40,7.00,15.00,2.13,4.62,0.18,465.00,223.90
68,GRDBL,41.16,258.00,273.90,258.00,269.20,269.20,0.00,0.00,265.17,"4,744.00",253.00,"1,257,948.80",48,16.20,15.90,6.40,6.16,1.50,363.90,182.00
69,GUFL,41.83,527.50,540.00,518.50,539.00,539.00,0.00,0.00,529.46,"21,221.00",517.20,"11,235,689.80",154,21.80,21.50,4.22,4.15,1.77,727.00,357.00
70,GVL,35.16,446.00,455.00,430.00,451.10,451.10,0.00,0.00,447.49,"15,307.00",438.00,"6,849,675.00",383,13.10,25.00,2.99,5.81,0.80,511.00,255.10
71,HBL,49.32,280.00,299.70,268.00,293.00,293.00,0.00,0.00,284.10,"10,683.00",282.00,"3,035,035.60",129,11.00,31.70,3.90,11.83,3.04,505.00,268.00
72,HDHPC,43.35,225.00,239.20,225.00,237.00,237.00,0.00,0.00,233.50,"118,126.00",223.00,"27,582,578.20",473,14.00,14.20,6.28,6.31,1.48,350.00,161.00
73,HDL,38.80,"2,388.00","2,408.00","2,320.00","2,406.00","2,406.00",0.00,0.00,"2,369.26","56,041.00","2,390.00","132,775,866.80","1,567",16.00,88.00,0.67,3.79,1.53,"4,323.00","2,320.00"
74,HEI,29.15,427.00,441.00,427.00,440.00,440.00,0.00,0.00,436.75,"6,325.00",427.00,"2,762,427.50",55,13.00,14.00,3.04,3.28,0.74,525.00,345.00
75,HEIP,46.57,288.00,297.70,282.80,297.70,297.70,0.00,0.00,291.76,916.00,293.80,"267,254.00",10,3.90,14.90,1.33,5.27,1.99,367.40,214.20
76,HHL,45.93,287.00,310.00,286.90,306.00,306.00,0.00,0.00,303.13,"36,013.00",287.00,"10,916,691.90",486,19.00,23.10,6.62,8.05,0.94,362.10,202.00
77,HIDCL,43.08,200.00,207.00,200.00,205.00,205.00,0.00,0.00,204.72,"88,963.00",199.00,"18,212,720.30",546,6.00,7.00,3.02,3.50,0.14,322.00,159.80
78,HIDCLP,40.36,106.50,106.80,104.70,105.10,105.10,0.00,0.00,106.03,"36,809.00",104.80,"3,903,034.40",98,0.30,2.10,0.29,2.01,-0.89,126.40,95.00
79,HPPL,37.88,318.00,329.00,310.10,324.00,324.00,0.00,0.00,317.24,"7,504.00",312.00,"2,380,597.80",73,12.00,18.90,3.85,6.09,2.09,502.00,217.60
80,HURJA,39.40,364.00,386.00,357.00,377.90,377.90,0.00,0.00,375.55,"10,801.00",358.50,"4,056,362.60",69,19.40,29.00,5.41,8.12,0.62,524.00,190.50
81,ICFC,38.63,444.80,461.70,444.80,456.70,456.70,0.00,0.00,455.39,"17,468.00",444.00,"7,954,761.40",127,12.70,16.90,2.86,3.80,0.29,730.00,363.00
82,ICFCD83,51.69,"1,010.00","1,030.20","1,000.30","1,030.20","1,030.20",0.00,0.00,"1,009.77",175.00,"1,010.00","176,709.50",4,20.20,29.90,2.00,2.99,1.98,"1,144.00",988.10
83,IGI,34.12,424.00,438.00,424.00,432.00,432.00,0.00,0.00,431.79,"15,865.00",420.00,"6,850,369.50",138,12.00,14.00,2.86,3.30,0.05,755.80,333.20
84,ILBS,35.49,740.00,752.50,740.00,746.00,746.00,0.00,0.00,747.12,"1,474.00",751.20,"1,101,250.40",45,-5.20,12.50,-0.69,1.69,-0.15,"1,322.80",740.00
85,JALPA,36.84,"3,200.00","3,200.00","3,070.00","3,087.00","3,087.00",0.00,0.00,"3,122.46","3,998.00","3,200.00","12,483,599.30",183,-113.00,130.00,-3.53,4.23,-1.15,"3,770.00",318.60
86,JBBL,38.66,279.00,287.90,279.00,287.00,287.00,0.00,0.00,285.03,"29,274.00",279.00,"8,344,020.00",180,8.00,8.90,2.87,3.19,0.69,434.00,248.00
87,JBLB,37.44,"2,415.00","2,420.00","2,280.10","2,340.00","2,340.00",0.00,0.00,"2,339.19","21,054.00","2,463.00","49,249,384.50",843,-123.00,139.90,-4.99,6.14,0.03,"5,260.00","2,280.10"
88,JFL,34.98,399.00,408.00,399.00,406.90,406.90,0.00,0.00,404.49,"7,521.00",393.00,"3,042,136.20",88,13.90,9.00,3.54,2.26,0.59,563.00,305.00
89,JOSHI,36.59,280.00,297.50,280.00,294.00,294.00,0.00,0.00,289.89,"43,919.00",280.00,"12,731,717.70",281,14.00,17.50,5.00,6.25,1.40,350.30,164.80
90,JSLBB,33.34,"1,581.00","1,612.00","1,531.00","1,531.00","1,531.00",0.00,0.00,"1,550.45",425.00,"1,550.00","658,939.50",18,-19.00,81.00,-1.23,5.29,-1.27,"2,397.00","1,530.40"
91,KBL,30.28,186.00,187.00,183.00,185.00,185.00,0.00,0.00,185.33,"127,199.00",183.50,"23,573,781.10",412,1.50,4.00,0.82,2.19,-0.18,252.00,176.50
92,KDBY,43.57,8.16,8.25,7.95,8.12,8.12,0.00,0.00,8.08,"7,000.00",8.16,"56,562.00",34,-0.04,0.30,-0.49,3.77,0.49,10.43,7.46
93,KEF,34.30,8.23,8.24,8.12,8.24,8.24,0.00,0.00,8.19,"9,000.00",8.39,"73,704.00",20,-0.15,0.12,-1.79,1.48,0.61,10.07,7.73
94,KKHC,42.65,244.00,258.00,244.00,255.00,255.00,0.00,0.00,253.27,"13,755.00",242.00,"3,483,690.10",97,13.00,14.00,5.37,5.74,0.68,350.80,163.80
95,KLBS,34.90,"1,240.00","1,264.00","1,151.70","1,151.90","1,151.90",0.00,0.00,"1,192.31","1,625.00","1,250.00","1,937,496.50",68,-98.10,112.30,-7.85,9.75,-3.51,"1,870.00",303.20
96,KLBSL,45.27,810.00,810.00,751.00,779.00,779.00,0.00,0.00,769.09,840.00,810.00,"646,038.00",28,-31.00,59.00,-3.83,7.86,1.27,"1,590.00",750.00
97,KMCDB,37.94,910.00,913.00,900.00,913.00,913.00,0.00,0.00,906.13,"1,343.00",910.00,"1,216,936.00",37,3.00,13.00,0.33,1.44,0.75,"1,359.00",852.80
98,KPCL,33.75,382.50,392.70,378.00,382.30,382.30,0.00,0.00,386.49,"8,709.00",375.00,"3,365,909.20",68,7.30,14.70,1.95,3.89,-1.10,565.00,289.00
99,KRBL,41.48,286.90,295.00,285.00,295.00,295.00,0.00,0.00,290.44,"8,834.00",281.40,"2,565,752.20",67,13.60,10.00,4.83,3.51,1.55,435.00,198.90
100,KSBBL,42.41,318.00,329.00,318.00,329.00,329.00,0.00,0.00,324.09,"17,318.00",317.00,"5,612,618.70",143,12.00,11.00,3.79,3.46,1.49,515.00,292.00
101,LBBL,38.67,345.00,353.00,343.00,347.30,347.30,0.00,0.00,349.50,"33,912.00",345.00,"11,852,184.40",105,2.30,10.00,0.67,2.92,-0.63,503.00,290.10
102,LBL,34.50,188.00,193.80,188.00,190.10,190.10,0.00,0.00,191.14,"25,330.00",190.00,"4,841,544.20",132,0.10,5.80,0.05,3.09,-0.55,278.90,185.50
103,LEC,44.91,263.10,288.50,262.20,288.00,288.00,0.00,0.00,281.99,"30,442.00",262.30,"8,584,204.30",208,25.70,26.30,9.80,10.03,2.09,409.90,203.00
104,LEMF,32.39,9.50,9.50,9.50,9.50,9.50,0.00,0.00,9.50,"37,363.00",9.50,"354,948.50",6,0.00,0.00,0.00,0.00,0.00,11.00,7.24
105,LGIL,29.12,511.90,521.00,500.10,518.30,518.30,0.00,0.00,510.27,"5,626.00",503.00,"2,870,767.30",59,15.30,20.90,3.04,4.18,1.55,800.10,365.60
106,LICN,45.05,"1,454.00","1,472.00","1,440.00","1,472.00","1,472.00",0.00,0.00,"1,459.42","9,242.00","1,454.00","13,488,001.50",84,18.00,32.00,1.24,2.22,0.85,"2,274.00","1,065.00"
107,LLBS,40.67,997.00,"1,015.00",990.00,991.00,991.00,0.00,0.00,"1,002.84","1,749.00",997.30,"1,753,964.00",27,-6.30,25.00,-0.63,2.53,-1.19,"1,506.00",978.10
108,LUK,29.88,7.99,8.13,7.99,8.13,8.13,0.00,0.00,8.02,"1,275.00",8.15,"10,225.25",4,-0.02,0.14,-0.25,1.75,1.36,10.50,7.52
109,MBJC,44.69,305.00,318.00,302.20,315.00,315.00,0.00,0.00,312.59,"21,232.00",306.00,"6,636,831.50",626,9.00,15.80,2.94,5.23,0.77,465.90,193.30
110,MBL,37.08,236.00,240.70,232.30,232.40,232.40,0.00,0.00,234.26,"23,653.00",232.00,"5,540,871.00",96,0.40,8.40,0.17,3.62,-0.80,315.90,199.00
111,MDB,40.93,383.00,394.70,378.00,385.00,385.00,0.00,0.00,385.82,"3,551.00",379.80,"1,370,059.80",35,5.20,16.70,1.37,4.42,-0.21,525.00,308.00
112,MEN,39.87,765.00,799.00,765.00,797.00,797.00,0.00,0.00,784.43,"1,704.00",780.00,"1,336,666.00",49,17.00,34.00,2.18,4.44,1.58,"1,180.00",692.00
113,MERO,36.49,677.00,688.00,674.00,679.00,679.00,0.00,0.00,678.58,"4,884.00",685.00,"3,314,190.10",87,-6.00,14.00,-0.88,2.08,0.06,"1,116.00",674.00
114,MFIL,41.54,457.00,467.00,455.00,467.00,467.00,0.00,0.00,463.50,"14,616.00",453.00,"6,774,468.10",122,14.00,12.00,3.09,2.64,0.75,680.00,362.00
115,MHL,48.89,372.00,401.00,372.00,397.90,397.90,0.00,0.00,392.11,"12,451.00",378.90,"4,882,223.70",251,19.00,29.00,5.01,7.80,1.45,436.00,237.30
116,MHNL,40.68,303.00,314.90,302.00,311.80,311.80,0.00,0.00,307.18,"41,994.00",301.00,"12,899,527.30",130,10.80,12.90,3.59,4.27,1.48,509.90,212.00
117,MKJC,41.68,450.00,485.00,450.00,469.00,469.00,0.00,0.00,462.43,"2,479.00",450.00,"1,146,365.00",65,19.00,35.00,4.22,7.78,1.40,733.90,372.60
118,MKLB,33.00,854.60,886.00,830.00,846.00,846.00,0.00,0.00,861.09,181.00,840.00,"155,857.90",14,6.00,56.00,0.71,6.75,-1.78,"1,405.00",790.00
119,MLBBL,30.49,909.00,918.00,909.00,915.00,915.00,0.00,0.00,910.08,497.00,909.90,"452,308.00",8,5.10,9.00,0.56,0.99,0.54,"1,677.90",897.10
120,MLBL,41.08,332.50,339.00,328.00,331.00,331.00,0.00,0.00,333.12,"23,180.00",326.00,"7,721,820.00",146,5.00,11.00,1.53,3.35,-0.64,503.00,297.00
121,MLBS,37.21,950.00,950.00,921.20,921.20,921.20,0.00,0.00,930.53,400.00,940.00,"372,211.00",23,-18.80,28.80,-2.00,3.13,-1.01,"1,460.00",872.00
122,MLBSL,32.03,"2,739.50","2,745.00","2,601.00","2,635.00","2,635.00",0.00,0.00,"2,663.90","2,591.00","2,738.00","6,902,170.00",136,-103.00,144.00,-3.76,5.54,-1.10,"4,329.60","2,601.00"
123,MMF1,43.91,7.22,7.50,7.08,7.50,7.50,0.00,0.00,7.23,"111,410.00",7.36,"805,955.60",34,0.14,0.42,1.90,5.93,3.54,9.30,6.75
124,MMFDB,38.33,717.00,725.00,717.00,722.00,722.00,0.00,0.00,721.67,"2,677.00",725.50,"1,931,897.50",40,-3.50,8.00,-0.48,1.12,0.05,"1,350.00",717.00
125,MNBBL,40.92,393.00,403.00,393.00,400.00,400.00,0.00,0.00,398.71,"20,766.00",393.00,"8,279,533.70",171,7.00,10.00,1.78,2.54,0.32,534.00,368.00
126,MPFL,36.00,340.60,347.40,338.50,339.00,339.00,0.00,0.00,341.81,"2,799.00",334.00,"956,712.80",26,5.00,8.90,1.50,2.63,-0.83,428.00,206.10
127,MSLB,29.96,"1,088.00","1,107.00","1,029.00","1,086.00","1,086.00",0.00,0.00,"1,055.07",320.00,"1,110.00","337,621.00",12,-24.00,78.00,-2.16,7.58,2.85,"1,524.00",960.00
128,NABBC,38.77,422.00,432.00,416.60,430.00,430.00,0.00,0.00,424.08,427.00,413.80,"181,084.00",9,16.20,15.40,3.91,3.70,1.38,565.00,317.70
129,NABIL,46.39,674.80,689.50,664.20,678.90,678.90,0.00,0.00,671.76,"57,464.00",662.50,"38,602,222.00",690,16.40,25.30,2.48,3.81,1.05,"1,100.50",661.00
130,NADEP,35.16,690.00,690.00,666.80,679.00,679.00,0.00,0.00,675.44,"4,356.00",680.00,"2,942,213.20",79,-1.00,23.20,-0.15,3.48,0.52,"1,011.00",638.00
131,NBF2,46.07,8.19,8.50,7.72,8.49,8.49,0.00,0.00,8.25,"4,000.00",8.35,"33,000.00",14,0.14,0.78,1.68,10.10,2.83,11.30,7.45
132,NBF3,44.15,7.21,7.58,7.21,7.58,7.58,0.00,0.00,7.42,"14,800.00",7.32,"109,817.00",36,0.26,0.37,3.55,5.13,2.11,9.60,7.08
133,NBL,37.64,272.00,273.40,267.00,271.90,271.90,0.00,0.00,269.72,"48,226.00",267.50,"13,007,346.50",236,4.40,6.40,1.64,2.40,0.80,356.90,259.10
134,NBLD85,43.11,740.10,740.10,735.00,735.00,735.00,0.00,0.00,738.06,25.00,741.00,"18,451.50",2,-6.00,5.10,-0.81,0.69,-0.42,854.00,730.00
135,NBLD87,30.54,745.00,745.00,736.10,736.10,736.10,0.00,0.00,740.95,55.00,749.70,"40,752.50",2,-13.60,8.90,-1.81,1.21,-0.66,"1,020.00",711.00
136,NCCD86,33.31,864.40,864.40,864.40,864.40,864.40,0.00,0.00,864.40,25.00,882.00,"21,610.00",1,-17.60,0.00,-2.00,0.00,0.00,965.00,860.00
137,NEF,34.61,8.66,8.89,8.66,8.88,8.88,0.00,0.00,8.74,"7,027.00",8.80,"61,414.04",7,0.08,0.23,0.91,2.66,1.58,11.25,7.75
138,NESDO,33.48,"3,270.00","3,270.00","3,062.70","3,100.00","3,100.00",0.00,0.00,"3,138.17","9,340.00","3,254.00","29,310,526.10",321,-154.00,207.30,-4.73,6.77,-1.23,"3,759.00",747.70
139,NFS,45.58,309.00,321.00,308.00,316.70,316.70,0.00,0.00,316.93,"57,913.00",304.90,"18,354,410.90",292,11.80,13.00,3.87,4.22,-0.07,719.00,213.30
140,NGPL,33.37,268.70,285.00,268.00,282.00,282.00,0.00,0.00,277.28,"150,217.00",263.48,"41,652,881.10",706,18.52,17.00,7.03,6.34,1.67,698.00,185.20
141,NHDL,44.96,383.00,397.90,383.00,394.00,394.00,0.00,0.00,392.83,"4,585.00",383.00,"1,801,108.10",41,11.00,14.90,2.87,3.89,0.30,585.00,294.00
142,NHPC,43.03,246.10,267.00,246.00,257.00,257.00,0.00,0.00,256.09,"99,140.00",244.60,"25,388,544.30",382,12.40,21.00,5.07,8.54,0.35,430.00,176.40
143,NIBD2082,32.34,905.00,905.00,892.00,892.00,892.00,0.00,0.00,897.36,80.00,905.00,"71,789.00",3,-13.00,13.00,-1.44,1.46,-0.60,"1,060.60",892.00
